Country,Investment area,Year,Funder,Amount,Unit,Row type,Category (as printed in MoU),Source note,MoU footnote (verbatim),MoU footnote location,Source (MoU PDF)
Nigeria,Frontline lab workers,2027,USG,2335302.0,USD,Line item,Frontline Lab Workers ($),2029 rise + 2030 $1.5M against 0 FTEs verified as printed - likely source error,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2028,USG,1223535.0,USD,Line item,Frontline Lab Workers ($),2029 rise + 2030 $1.5M against 0 FTEs verified as printed - likely source error,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2029,USG,1611768.0,USD,Line item,Frontline Lab Workers ($),2029 rise + 2030 $1.5M against 0 FTEs verified as printed - likely source error,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2030,USG,1500000.0,USD,Line item,Frontline Lab Workers ($),2029 rise + 2030 $1.5M against 0 FTEs verified as printed - likely source error,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2026,USG,133188061.0,USD,Line item,Other Commodities,"PRINTED TOTAL HAS TYPO: true sum 442,142,452 (understated $9,998); verified at 400dpi",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2027,USG,88948866.0,USD,Line item,Other Commodities,"PRINTED TOTAL HAS TYPO: true sum 442,142,452 (understated $9,998); verified at 400dpi",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2028,USG,85038295.0,USD,Line item,Other Commodities,"PRINTED TOTAL HAS TYPO: true sum 442,142,452 (understated $9,998); verified at 400dpi",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2029,USG,84562080.0,USD,Line item,Other Commodities,"PRINTED TOTAL HAS TYPO: true sum 442,142,452 (understated $9,998); verified at 400dpi",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2030,USG,50405150.0,USD,Line item,Other Commodities,"PRINTED TOTAL HAS TYPO: true sum 442,142,452 (understated $9,998); verified at 400dpi",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2026,USG,23600000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2027,USG,12000000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2028,USG,11800000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2029,USG,5900000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2030,USG,5700000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2026,USG,60000000.0,USD,Line item,Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2027,USG,49000000.0,USD,Line item,Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2028,USG,42000000.0,USD,Line item,Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2029,USG,23000000.0,USD,Line item,Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2030,USG,22000000.0,USD,Line item,Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2026,USG,205000925.0,USD,Line item,Strategic Investment,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2027,USG,241446632.0,USD,Line item,Strategic Investment,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2028,USG,226166116.0,USD,Line item,Strategic Investment,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2029,USG,217120144.0,USD,Line item,Strategic Investment,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2030,USG,133442600.0,USD,Line item,Strategic Investment,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Management & operations,2026,USG,500719200.0,USD,Total / subtotal,TOTAL USG programmatic (excl. M&O),All year columns reconcile exactly,"Note: The U.S. Government budget earmarked a 6% Management & Operations (M&O) allocation of $124,693,440","Appendix 1, p.32 — printed beneath the co-funding summary table (qualifies the USG column)",https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Management & operations,2027,USG,455590740.0,USD,Total / subtotal,TOTAL USG programmatic (excl. M&O),All year columns reconcile exactly,"Note: The U.S. Government budget earmarked a 6% Management & Operations (M&O) allocation of $124,693,440","Appendix 1, p.32 — printed beneath the co-funding summary table (qualifies the USG column)",https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Management & operations,2028,USG,402010740.0,USD,Total / subtotal,TOTAL USG programmatic (excl. M&O),All year columns reconcile exactly,"Note: The U.S. Government budget earmarked a 6% Management & Operations (M&O) allocation of $124,693,440","Appendix 1, p.32 — printed beneath the co-funding summary table (qualifies the USG column)",https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Management & operations,2029,USG,358357140.0,USD,Total / subtotal,TOTAL USG programmatic (excl. M&O),All year columns reconcile exactly,"Note: The U.S. Government budget earmarked a 6% Management & Operations (M&O) allocation of $124,693,440","Appendix 1, p.32 — printed beneath the co-funding summary table (qualifies the USG column)",https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Management & operations,2030,USG,236852740.0,USD,Total / subtotal,TOTAL USG programmatic (excl. M&O),All year columns reconcile exactly,"Note: The U.S. Government budget earmarked a 6% Management & Operations (M&O) allocation of $124,693,440","Appendix 1, p.32 — printed beneath the co-funding summary table (qualifies the USG column)",https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2026,USG,1198.0,FTEs,Line item,Frontline Lab Workers (# FTEs),"Sec 2.2.3 shows different series 1,937/1,453/969/484/0 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2027,USG,898.0,FTEs,Line item,Frontline Lab Workers (# FTEs),"Sec 2.2.3 shows different series 1,937/1,453/969/484/0 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2028,USG,599.0,FTEs,Line item,Frontline Lab Workers (# FTEs),"Sec 2.2.3 shows different series 1,937/1,453/969/484/0 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2029,USG,299.0,FTEs,Line item,Frontline Lab Workers (# FTEs),"Sec 2.2.3 shows different series 1,937/1,453/969/484/0 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2030,USG,0.0,FTEs,Line item,Frontline Lab Workers (# FTEs),"Sec 2.2.3 shows different series 1,937/1,453/969/484/0 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2026,USG,22867.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),"Sec 2.4.3 shows 25,696/...; App.3 cadres sum 23,759 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2027,USG,17150.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),"Sec 2.4.3 shows 25,696/...; App.3 cadres sum 23,759 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2028,USG,11433.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),"Sec 2.4.3 shows 25,696/...; App.3 cadres sum 23,759 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2029,USG,5717.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),"Sec 2.4.3 shows 25,696/...; App.3 cadres sum 23,759 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2030,USG,0.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),"Sec 2.4.3 shows 25,696/...; App.3 cadres sum 23,759 - unreconciled in source",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Laboratory commodities,2026,USG,49820490.0,USD,Appendix detail (do not sum),App.2 2026: Lab Commodity HIV/TB/OHS/RTK,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Laboratory commodities,2026,USG,14638788.0,USD,Appendix detail (do not sum),App.2 2026: Lab Commodity IP-procured consumables,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Laboratory commodities,2026,USG,5852867.0,USD,Appendix detail (do not sum),App.2 2026: Lab Commodity Malaria,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2026,USG,62838947.0,USD,Appendix detail (do not sum),App.2 2026: Other Commodity HIV/TB,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2026,USG,67054949.0,USD,Appendix detail (do not sum),App.2 2026: Other Commodity Malaria,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2026,USG,3294165.0,USD,Appendix detail (do not sum),App.2 2026: Other Commodity MNCH,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Surveillance & outbreak response,2026,Government,27586207.0,USD,Line item,Surveillance & Biosecurity,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Surveillance & outbreak response,2027,Government,37598179.0,USD,Line item,Surveillance & Biosecurity,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Surveillance & outbreak response,2028,Government,47610152.0,USD,Line item,Surveillance & Biosecurity,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Surveillance & outbreak response,2029,Government,57622124.0,USD,Line item,Surveillance & Biosecurity,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Surveillance & outbreak response,2030,Government,67634097.0,USD,Line item,Surveillance & Biosecurity,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Laboratory systems,2026,Government,24137931.0,USD,Line item,Laboratory Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Laboratory systems,2027,Government,32898407.0,USD,Line item,Laboratory Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Laboratory systems,2028,Government,41658883.0,USD,Line item,Laboratory Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Laboratory systems,2029,Government,50419359.0,USD,Line item,Laboratory Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Laboratory systems,2030,Government,59179834.0,USD,Line item,Laboratory Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2026,Government,59310345.0,USD,Line item,Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2027,Government,80836086.0,USD,Line item,Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2028,Government,102361826.0,USD,Line item,Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2029,Government,123887567.0,USD,Line item,Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Other commodities,2030,Government,145413308.0,USD,Line item,Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2026,Government,32758621.0,USD,Line item,HRH: Frontline Health Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2027,Government,44647838.0,USD,Line item,HRH: Frontline Health Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2028,Government,56537055.0,USD,Line item,HRH: Frontline Health Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2029,Government,68426272.0,USD,Line item,HRH: Frontline Health Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline healthcare workers,2030,Government,80315490.0,USD,Line item,HRH: Frontline Health Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2026,Government,1724138.0,USD,Line item,HRH: Laboratory Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2027,Government,2349886.0,USD,Line item,HRH: Laboratory Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2028,Government,2975634.0,USD,Line item,HRH: Laboratory Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2029,Government,3601383.0,USD,Line item,HRH: Laboratory Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Frontline lab workers,2030,Government,4227131.0,USD,Line item,HRH: Laboratory Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2026,Government,13793103.0,USD,Line item,Digitization & Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2027,Government,18799090.0,USD,Line item,Digitization & Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2028,Government,23805076.0,USD,Line item,Digitization & Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2029,Government,28811062.0,USD,Line item,Digitization & Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Data systems,2030,Government,33817048.0,USD,Line item,Digitization & Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2026,Government,185517241.0,USD,Line item,Strategic Investments,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2027,Government,252847756.0,USD,Line item,Strategic Investments,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2028,Government,320178270.0,USD,Line item,Strategic Investments,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2029,Government,387508785.0,USD,Line item,Strategic Investments,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,Strategic assistance / investment,2030,Government,454839299.0,USD,Line item,Strategic Investments,,,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,TOTAL,2026,Government,344827586.0,USD,Total / subtotal,TOTAL GoN Commitment,"Printed grand total; years sum to 2,975,634,483 ($16 rounding gap)",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,TOTAL,2027,Government,469977241.0,USD,Total / subtotal,TOTAL GoN Commitment,"Printed grand total; years sum to 2,975,634,483 ($16 rounding gap)",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,TOTAL,2028,Government,595126897.0,USD,Total / subtotal,TOTAL GoN Commitment,"Printed grand total; years sum to 2,975,634,483 ($16 rounding gap)",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,TOTAL,2029,Government,720276552.0,USD,Total / subtotal,TOTAL GoN Commitment,"Printed grand total; years sum to 2,975,634,483 ($16 rounding gap)",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Nigeria,TOTAL,2030,Government,845426207.0,USD,Total / subtotal,TOTAL GoN Commitment,"Printed grand total; years sum to 2,975,634,483 ($16 rounding gap)",,,https://www.citizen.org/wp-content/uploads/2026-0009QN-Nigeria-Health-12.19.2025.pdf
Ethiopia,Surveillance & outbreak response,2026,USG,7512850.0,USD,Line item,Surveillance & Outbreak Response,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Surveillance & outbreak response,2027,USG,7418368.0,USD,Line item,Surveillance & Outbreak Response,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Surveillance & outbreak response,2028,USG,6759200.0,USD,Line item,Surveillance & Outbreak Response,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Surveillance & outbreak response,2029,USG,6205861.0,USD,Line item,Surveillance & Outbreak Response,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Surveillance & outbreak response,2030,USG,5055669.0,USD,Line item,Surveillance & Outbreak Response,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory commodities,2026,USG,12556597.0,USD,Line item,Lab Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory commodities,2027,USG,9417448.0,USD,Line item,Lab Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory commodities,2028,USG,6278299.0,USD,Line item,Lab Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory commodities,2029,USG,3139149.0,USD,Line item,Lab Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory commodities,2030,USG,0.0,USD,Line item,Lab Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory systems,2026,USG,2475240.0,USD,Line item,Lab Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory systems,2027,USG,1856430.0,USD,Line item,Lab Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory systems,2028,USG,1237620.0,USD,Line item,Lab Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory systems,2029,USG,618810.0,USD,Line item,Lab Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Laboratory systems,2030,USG,0.0,USD,Line item,Lab Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2026,USG,433565.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2027,USG,323802.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2028,USG,219527.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2029,USG,109763.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2030,USG,0.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2026,USG,79.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2027,USG,59.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2028,USG,39.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2029,USG,20.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline lab workers,2030,USG,0.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Other commodities,2026,USG,28504110.0,USD,Line item,Other Commodities,"App.2 2027 misprinted as 28,504,110; Sec 2.3.3 gives 21,378,082",,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Other commodities,2027,USG,28504110.0,USD,Line item,Other Commodities,"App.2 2027 misprinted as 28,504,110; Sec 2.3.3 gives 21,378,082",,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Other commodities,2028,USG,14252055.0,USD,Line item,Other Commodities,"App.2 2027 misprinted as 28,504,110; Sec 2.3.3 gives 21,378,082",,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Other commodities,2029,USG,7126027.0,USD,Line item,Other Commodities,"App.2 2027 misprinted as 28,504,110; Sec 2.3.3 gives 21,378,082",,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Other commodities,2030,USG,0.0,USD,Line item,Other Commodities,"App.2 2027 misprinted as 28,504,110; Sec 2.3.3 gives 21,378,082",,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2026,USG,14173411.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2027,USG,10629621.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2028,USG,7087580.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2029,USG,3543790.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2030,USG,0.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2026,USG,8107.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2027,USG,6080.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2028,USG,4054.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2029,USG,2027.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Frontline healthcare workers,2030,USG,0.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Data systems,2026,USG,6283383.0,USD,Line item,Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
Ethiopia,Data systems,2027,USG,5026706.0,USD,Line item,Data Systems,,,,https://www.citizen.org/wp-content/uploads/2026-0004QN-Ethiopia-Health-12.23.2025.pdf
